,PrimaryPropertyType,Neighborhood,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,SiteEnergyUse(kBtu),TotalGHGEmissions,BuildingAge,NaturalGas_Percentage,Electricity_Percentage,SteamUse_Percentage,ParkingGFA_Percentage,Neighborhood_EUI/SF,PrimaryPropertyType_EUI/SF
452,Small- and Mid-Sized Office,DOWNTOWN,0.6931471805599453,1.6094379124341003,11.153647135161382,0.0,11.153647135161382,Office,10.452995282894463,Retail Store,10.167389096322506,none,0.0,14.593952246704351,4.354141431184346,123,7.43160989213179,57.16622640777439,35.40214935255888,0.0,4.325498216102434,4.121695953477062
453,Small- and Mid-Sized Office,DOWNTOWN,0.6931471805599453,1.6094379124341003,11.347472824583114,0.0,11.347472824583114,Office,10.636095801976987,Enclosed Mall,10.265871170941843,none,0.0,14.554933136174391,3.2973172511747633,123,11.833679570172619,88.16633833194184,0.0,0.0,4.325498216102434,4.121695953477062
454,Small- and Mid-Sized Office,DOWNTOWN,0.6931471805599453,1.9459101490553132,11.231848199348319,9.497097016351463,11.037740435424054,Office,10.732039370102276,Retail Store,9.18399639663658,Restaurant,8.453187861440325,15.088121740952005,3.2538567937634464,123,0.0,100.00000700248385,0.0,2.9254878433724807,4.325498216102434,4.121695953477062
455,Large Office,DOWNTOWN,0.6931471805599453,1.6094379124341003,12.009942183149128,0.0,12.009942183149128,Office,11.724870546830255,Retail Store,9.942515939503606,none,0.0,15.850967818695803,4.877560939870913,123,13.83924320422647,80.94194808582463,5.218799729771775,0.0,4.325498216102434,4.201658526612214
456,Large Office,DOWNTOWN,0.6931471805599453,2.0794415416798357,11.986553767144867,0.0,11.986553767144867,Office,11.986553767144867,none,0.0,none,0.0,15.282506294403918,4.611052849146247,116,22.482837746292105,69.50993240029403,8.00721616166275,0.0,4.325498216102434,4.201658526612214
458,Other,DOWNTOWN,0.6931471805599453,1.3862943611198906,11.123668295706272,0.0,11.123668295706272,Other,10.42370889794248,Office,9.88867843688242,Other - Entertainment/Public Assembly,9.391744841707654,14.45972008847928,2.658859956911438,117,0.0,100.0,0.0,0.0,4.325498216102434,4.666034874744712
459,Mixed Use Property,GREATER DUWAMISH,0.6931471805599453,1.3862943611198906,10.945547126244623,0.0,10.945547126244623,Office,10.17545936253226,Distribution Center,9.800956363888462,Non-Refrigerated Warehouse,9.425532393502772,14.679065271013766,3.4836986031738992,113,13.752843574417845,86.24715642558215,0.0,0.0,3.9862703394562087,4.550527089406856
460,Warehouse,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,11.324823232217247,0.0,11.324823232217247,Non-Refrigerated Warehouse,10.97632038821675,Retail Store,10.055478759522249,none,0.0,14.58265350795488,4.198103796512953,101,50.870041769527205,49.129981447374135,0.0,0.0,3.9862703394562087,3.558324320392524
461,Other,GREATER DUWAMISH,0.6931471805599453,1.0986122886681098,11.244300644051904,0.0,11.244300644051904,Other,10.829748417047593,Distribution Center,9.798182590890704,Office,8.936561204693394,15.196359620318258,4.894850261102546,70,57.132120262113474,42.867879737886526,0.0,0.0,3.9862703394562087,4.666034874744712
462,Distribution Center,GREATER DUWAMISH,0.6931471805599453,1.0986122886681098,11.438126484894745,0.0,11.438126484894745,Distribution Center,11.35444542698174,Office,9.505692950732183,none,0.0,14.964656569285015,4.319885238136032,61,35.839785567783956,64.16021443221605,0.0,0.0,3.9862703394562087,3.5765766642659993
463,Other,GREATER DUWAMISH,1.0986122886681098,1.0986122886681098,11.740220387406914,0.0,11.740220387406914,Manufacturing/Industrial Plant,11.869914359621278,none,0.0,none,0.0,14.623912246814582,2.8124102164264526,82,0.0,100.0,0.0,0.0,3.9862703394562087,4.666034874744712
464,Large Office,GREATER DUWAMISH,0.6931471805599453,1.6094379124341003,11.767575435251748,10.158168529848494,11.544433821905134,Office,11.560476766828451,none,0.0,none,0.0,15.291336388804298,3.449987545831587,123,0.0,99.99997714100752,0.0,3.044522437723423,3.9862703394562087,4.201658526612214
465,Warehouse,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,11.274858613060642,0.0,11.274858613060642,Non-Refrigerated Warehouse,11.274858613060642,none,0.0,none,0.0,13.666980241761957,2.8610573702273894,69,26.31706943214425,73.68294506947217,0.0,0.0,3.9862703394562087,3.558324320392524
466,Small- and Mid-Sized Office,GREATER DUWAMISH,0.6931471805599453,1.6094379124341003,10.984801076625908,0.0,10.984801076625908,Office,10.593404521575788,Non-Refrigerated Warehouse,9.358846580275406,Multifamily Housing,8.853808274977197,14.39010657981184,3.7419461750506287,119,35.129074101204296,64.87093997210951,0.0,0.0,3.9862703394562087,4.121695953477062
467,Distribution Center,GREATER DUWAMISH,0.6931471805599453,1.9459101490553132,11.233224789593368,9.287394001418473,11.079076314320059,Distribution Center,10.840384510303231,Office,9.259225769705994,Parking,8.699681400989514,14.804559716050251,2.9826470340053355,113,0.0,99.9999721052269,0.0,2.7269186854065928,3.9862703394562087,3.5765766642659993
468,Distribution Center,GREATER DUWAMISH,0.6931471805599453,1.6094379124341003,10.93793458372845,0.0,10.93793458372845,Distribution Center,10.59375559234523,Non-Refrigerated Warehouse,9.134646527606982,Office,8.322880021769905,13.870740064046108,2.124653884501384,116,0.0,99.99998817163944,0.0,0.0,3.9862703394562087,3.5765766642659993
469,Small- and Mid-Sized Office,DOWNTOWN,0.6931471805599453,1.6094379124341003,11.110101865005516,0.0,11.110101865005516,Office,10.67181177644663,Retail Store,9.2605580881368,none,0.0,15.539811959434191,4.936988753927957,119,38.35288321926299,61.64710786585709,0.0,0.0,4.325498216102434,4.121695953477062
470,Small- and Mid-Sized Office,DOWNTOWN,0.6931471805599453,1.9459101490553132,11.229089320779604,9.287394001418473,11.074249945604157,Office,11.089942816764351,Parking,9.298259670014065,none,0.0,14.877322615081919,3.0530573401732606,114,0.013003159145180616,99.98699684085483,0.0,2.7307841829660515,4.325498216102434,4.121695953477062
471,Large Office,DOWNTOWN,0.6931471805599453,2.0794415416798357,12.124444932398877,0.0,12.124444932398877,Office,12.122239847864273,Data Center,6.008813185442595,none,0.0,16.089993560197225,4.23091300500412,119,0.0,99.99998971499214,0.0,0.0,4.325498216102434,4.201658526612214
472,Large Office,DOWNTOWN,0.6931471805599453,2.0794415416798357,12.57020868613386,0.0,12.57020868613386,Office,12.520200670621694,Retail Store,9.401208634738603,none,0.0,17.056817278693114,5.210250887679586,14,0.33059664002670935,99.66939553742253,0.0,0.0,4.325498216102434,4.201658526612214
473,Small- and Mid-Sized Office,GREATER DUWAMISH,0.6931471805599453,1.0986122886681098,11.07462203286291,0.0,11.07462203286291,Office,11.050905878263567,none,0.0,none,0.0,15.601948308600349,5.202687135532787,109,50.53514458031282,49.46486379748779,0.0,0.0,3.9862703394562087,4.121695953477062
474,Mixed Use Property,GREATER DUWAMISH,0.6931471805599453,1.9459101490553132,12.563750586299374,11.624243201102182,12.068114325649642,Parking,11.624243201102182,Office,11.59678855797722,Other,10.80511124736688,17.971815210651773,6.101708121206741,14,0.020447968575076896,99.97954733182286,0.0,3.6909228195655217,3.9862703394562087,4.550527089406856
475,Warehouse,GREATER DUWAMISH,0.6931471805599453,2.0794415416798357,11.877922682522595,0.0,11.877922682522595,Non-Refrigerated Warehouse,11.877922682522595,none,0.0,none,0.0,15.183990174638973,4.599453878991982,97,39.18046934229423,60.819530657705776,0.0,0.0,3.9862703394562087,3.558324320392524
476,Small- and Mid-Sized Office,GREATER DUWAMISH,0.6931471805599453,1.3862943611198906,11.011934653834277,0.0,11.011934653834277,Office,11.008496008709475,none,0.0,none,0.0,15.434789389325681,3.876395827784995,93,5.169517094596408,94.83047300332818,0.0,0.0,3.9862703394562087,4.121695953477062
477,Large Office,GREATER DUWAMISH,0.0,1.9459101490553132,14.138289467453484,0.0,14.138289467453484,Office,13.816241290913908,Retail Store,12.547166329650372,Non-Refrigerated Warehouse,12.302763689684154,18.121338650225976,6.69913081376713,111,8.592972486818393,91.40701402347123,0.0,0.0,3.9862703394562087,4.201658526612214
478,Retail Store,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,11.589247413040994,0.0,11.589247413040994,Retail Store,11.5871512873222,none,0.0,none,0.0,15.79257096067688,4.619270310366873,30,15.029988648452724,84.96999058018903,0.0,0.0,3.9862703394562087,4.202548085123781
479,Warehouse,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,11.503733346601313,0.0,11.503733346601313,Non-Refrigerated Warehouse,11.503733346601313,none,0.0,none,0.0,14.296770209213014,3.917010546939185,97,50.86315573497265,49.136821089846855,0.0,0.0,3.9862703394562087,3.558324320392524
480,Distribution Center,Delridge,0.6931471805599453,0.6931471805599453,11.19437172885136,0.0,11.19437172885136,Distribution Center,11.19437172885136,none,0.0,none,0.0,14.763975213356957,3.778263015248622,70,20.773069188659168,79.2269404947261,0.0,0.0,4.9214397139069455,3.5765766642659993
481,Small- and Mid-Sized Office,EAST,0.0,1.6094379124341003,11.246678673238513,0.0,11.246678673238513,Office,11.246678673238513,none,0.0,none,0.0,14.835674159499462,3.538347219809389,93,10.999955834330065,89.00002613886588,0.0,0.0,4.493776181429274,4.121695953477062
482,Small- and Mid-Sized Office,NORTHEAST,0.6931471805599453,1.9459101490553132,11.426353991208984,10.507366265337891,10.917340471995036,Office,10.883353842047292,Parking,10.454552601161618,Other,8.22282213081366,15.963845032804059,4.1067670822206574,22,0.0,99.99998833216597,0.0,3.710924911088802,4.51823090404021,4.121695953477062
483,Medical Office,LAKE UNION,0.6931471805599453,1.791759469228055,11.7682961001544,10.594206788021406,11.398546628447408,Medical Office,11.397873696006858,Parking,10.536167911328556,Other,8.633374945705647,16.772955798350136,6.171387395967629,15,38.69557225899348,61.304422545859126,0.0,3.462903750827665,4.54199622261021,4.504953110490593
484,Large Office,DELRIDGE,0.6931471805599453,1.791759469228055,11.835784026020109,9.69412362463029,11.71084146063754,Office,11.687584405428838,Parking,9.69412362463029,none,0.0,15.941577481886839,4.084799149378569,32,0.0,99.99998210415632,0.0,2.5451646203882983,4.230193875113238,4.201658526612214
485,Retail Store,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,10.943287118573286,0.0,10.943287118573286,Retail Store,10.943357821180475,none,0.0,none,0.0,14.694900762970045,4.223763342972998,50,45.419225882978914,54.58077411702109,0.0,0.0,3.9862703394562087,4.202548085123781
487,Medical Office,EAST,0.6931471805599453,0.0,12.328215054186225,0.0,12.328215054186225,Medical Office,12.206997217981309,none,0.0,none,0.0,16.838888299648577,6.541203144372571,19,0.0,61.98721517277055,38.01277509989727,0.0,4.493776181429274,4.504953110490593
488,Mixed Use Property,DOWNTOWN,0.0,0.0,13.154652429701397,0.0,13.154652429701397,Parking,12.861510170713785,Multifamily Housing,12.737397712583212,Hotel,11.121777377456857,17.489360660056118,6.600849611562597,17,25.303735827336375,74.69625148337754,0.0,0.0,4.325498216102434,4.550527089406856
489,Large Office,DOWNTOWN,0.6931471805599453,2.4849066497880004,12.652401347293337,0.0,12.652401347293337,Office,12.62252055461108,Data Center,8.463581421967588,Restaurant,8.40357646462927,17.06382956673999,5.227841252743712,23,0.49658170175952776,99.5034066464075,0.0,0.0,4.325498216102434,4.201658526612214
490,Large Office,DOWNTOWN,0.6931471805599453,3.7612001156935624,14.281076229025384,0.0,14.281076229025384,Office,13.72649681393881,Parking,12.762222433822421,Financial Office,12.624490174366965,17.849731178217198,6.178068587631244,18,0.6876810346005516,97.5664220387566,1.7458813289852109,0.0,4.325498216102434,4.201658526612214
491,Small- and Mid-Sized Office,DOWNTOWN,0.6931471805599453,1.9459101490553132,11.489871758639005,0.0,11.489871758639005,Office,10.856727188188485,Data Center,9.392661928770137,Retail Store,9.18132342290569,14.722972934335456,2.905807566026004,97,0.0,99.99998991132153,0.0,0.0,4.325498216102434,4.121695953477062
492,Medical Office,EAST,0.6931471805599453,2.3978952727983707,12.953954193190171,12.238447866288572,12.282681772900064,Medical Office,12.19303299764737,none,0.0,none,0.0,16.663601561107395,5.252796851246227,38,0.0,94.23838338411144,5.761606836006887,3.9099073164869584,4.493776181429274,4.504953110490593
493,Medical Office,CENTRAL,0.6931471805599453,2.0794415416798357,11.456365695436427,0.0,11.456365695436427,Medical Office,11.641670420860791,none,0.0,none,0.0,15.572148248583861,3.722797672317397,36,0.0,99.99998273756647,0.0,0.0,4.311388247635255,4.504953110490593
494,Retail Store,DELRIDGE,0.0,0.6931471805599453,11.458617103516884,0.0,11.458617103516884,Retail Store,11.606042332131036,none,0.0,none,0.0,15.505163286337357,4.561636183964363,18,22.79048759247179,77.20951240752821,0.0,0.0,4.230193875113238,4.202548085123781
495,Medical Office,EAST,0.6931471805599453,2.302585092994046,12.621167901225114,11.526266081907302,12.213847344084073,Medical Office,12.212879426743095,Parking,11.365248783518455,none,0.0,16.506829434487855,4.877637092633392,15,4.037978954407317,95.96200748729741,0.0,3.539712915844937,4.493776181429274,4.504953110490593
496,Medical Office,EAST,0.6931471805599453,2.995732273553991,12.675801236956476,11.960223256680326,12.00459884989161,Medical Office,12.047826925793807,Parking,11.144351435445813,none,0.0,16.52804011176997,5.881621778925799,50,0.0,76.14746863082668,23.85251975464813,3.9098363213691947,4.493776181429274,4.504953110490593
497,Large Office,DOWNTOWN,0.6931471805599453,1.9459101490553132,12.233308363149417,0.0,12.233308363149417,Office,11.651991513093225,Retail Store,10.262699276126831,none,0.0,15.912130883259387,5.6470710197387595,123,21.428113734072614,53.153960504220834,25.41791654638107,0.0,4.325498216102434,4.201658526612214
498,Small- and Mid-Sized Office,DOWNTOWN,0.6931471805599453,1.9459101490553132,10.945547126244623,0.0,10.945547126244623,Office,10.736418414365376,Retail Store,9.259225769705994,none,0.0,14.93586982428378,3.107720775502038,123,0.0,99.99998369186497,0.0,0.0,4.325498216102434,4.121695953477062
499,Small- and Mid-Sized Office,GREATER DUWAMISH,0.6931471805599453,1.6094379124341003,11.184435286790631,0.0,11.184435286790631,Office,11.184435286790631,none,0.0,none,0.0,14.819507633616022,3.1978564576441255,98,3.5386611907604433,96.46131132833443,0.0,0.0,3.9862703394562087,4.121695953477062
500,Large Office,MAGNOLIA / QUEEN ANNE,0.6931471805599453,1.6094379124341003,12.160798044520625,11.460505220022895,11.474756198852726,Office,11.542493975902508,Parking,11.289794413577894,none,0.0,15.445046250211195,3.5989547465859495,23,0.0,99.99999019896974,0.0,3.9248153894843765,4.351925326643182,4.201658526612214
501,Other,DELRIDGE,0.6931471805599453,1.3862943611198906,11.138435631161384,9.352534137679358,10.954955821395421,Other - Recreation,10.819798284210286,Parking,9.352534137679358,Swimming Pool,0.0,16.016006445392886,5.7404036581118465,22,59.346946432959825,40.653042492216336,0.0,2.8771387900324066,4.230193875113238,4.666034874744712
502,Other,SOUTHEAST,1.3862943611198906,0.6931471805599453,11.534040955574303,0.0,11.534040955574303,Strip Mall,11.584576134713581,Parking,0.0,none,0.0,16.846899363980558,6.2759289484037755,29,40.379424950192984,59.620565400089816,0.0,0.0,4.329629158306644,4.666034874744712
504,Large Office,DOWNTOWN,0.6931471805599453,2.70805020110221,12.799529316634315,0.0,12.799529316634315,Office,12.356404614783013,Parking,11.491446433293104,Other,8.170468578330674,16.57079937099466,4.770260805853684,15,1.0087194870574256,98.991261435746,0.0,0.0,4.325498216102434,4.201658526612214
506,Other,MAGNOLIA / QUEEN ANNE,1.3862943611198906,1.0986122886681098,11.306356296558281,0.0,11.306356296558281,Lifestyle Center,11.306958547026635,none,0.0,none,0.0,16.386999867855952,5.602745930478429,29,29.640282524729855,70.35970983310504,0.0,0.0,4.351925326643182,4.666034874744712
507,Large Office,DOWNTOWN,0.6931471805599453,3.1780538303479458,13.197348393414053,0.0,13.197348393414053,Office,12.811903857262559,Parking,11.718491431743642,none,0.0,16.589388636127346,4.724640685964258,22,0.0,99.99998751610578,0.0,0.0,4.325498216102434,4.201658526612214
509,Other,DOWNTOWN,0.6931471805599453,1.9459101490553132,12.528094548599388,12.19162376134176,11.27534063859196,Parking,12.191167107893193,Office,11.27534063859196,none,0.0,15.470601241903946,3.6240742307478206,40,0.0,99.9999904462618,0.0,4.28260085453587,4.325498216102434,4.666034874744712
510,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,0.6931471805599453,1.791759469228055,11.49952609300711,0.0,11.49952609300711,Office,11.49952609300711,none,0.0,none,0.0,15.29514702714152,3.4534735262275262,41,0.0,100.0,0.0,0.0,4.351925326643182,4.121695953477062
511,Large Office,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,11.976231716768233,10.253510420394482,11.779519233998359,Office,11.291754965907632,Multifamily Housing,10.44298809288617,Parking,10.20129320815876,15.984759096494468,4.6005595734304086,16,9.294818471922724,90.70517010173104,0.0,2.9369072651729713,3.9862703394562087,4.201658526612214
512,Large Office,MAGNOLIA / QUEEN ANNE,0.6931471805599453,0.6931471805599453,11.562677071567636,0.0,11.562677071567636,Office,11.562677071567636,none,0.0,none,0.0,16.910095139663355,5.882932340284521,45,20.02148829716229,79.97850717345506,0.0,0.0,4.351925326643182,4.201658526612214
514,Retail Store,MAGNOLIA / QUEEN ANNE,0.6931471805599453,0.6931471805599453,10.832911662800246,0.0,10.832911662800246,Retail Store,10.832911662800246,none,0.0,none,0.0,14.794396298578706,4.122283930911342,45,34.32343110320242,65.67656889679758,0.0,0.0,4.351925326643182,4.202548085123781
515,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,0.6931471805599453,1.0986122886681098,11.033759993932106,0.0,11.033759993932106,Office,10.593630224075774,none,0.0,none,0.0,14.605343108684327,4.038303171338476,86,39.71681684264806,60.283160461301755,0.0,0.0,4.351925326643182,4.121695953477062
